order_id,product_id,quantity,unit_price,subtotal
O000302,P0105,2,49.56,99.12
O000302,P0013,3,63.13,189.39
O000302,P0029,3,38.08,114.24
O000303,P0081,3,47.86,143.58
O000303,P0035,3,89.44,268.32
O000304,P0055,3,101.35,304.05
O000304,P0068,2,99.7,199.4
O000304,P0001,1,73.55,73.55
O000304,P0077,3,57.53,172.59
O000305,P0014,3,17.32,51.96
O000305,P0052,2,43.33,86.66
O000305,P0047,1,41.41,41.41
O000305,P0091,2,57.87,115.74
O000306,P0036,1,26.25,26.25
O000306,P0014,2,17.32,34.64
O000307,P0087,1,94.56,94.56
O000307,P0079,1,57.69,57.69
O000308,P0074,2,139.6,279.2
O000309,P0110,3,52.21,156.63
O000310,P0009,3,41.19,123.57
O000310,P0036,2,26.25,52.5
O000311,P0115,1,48.65,48.65
O000311,P0021,3,131.55,394.65
O000312,P0107,1,169.31,169.31
O000312,P0075,2,11.34,22.68
O000312,P0080,2,16.57,33.14
O000312,P0021,3,131.55,394.65
O000313,P0071,3,67.82,203.46
O000313,P0007,2,140.83,281.66
O000313,P0080,3,16.57,49.71
O000313,P0067,2,52.29,104.58
O000314,P0091,2,57.87,115.74
O000314,P0063,2,28.11,56.22
O000315,P0030,3,45.83,137.49
O000315,P0097,3,65.21,195.63
O000315,P0072,2,137.39,274.78
O000316,P0092,2,97.63,195.26
O000316,P0066,3,123.19,369.57
O000316,P0105,3,49.56,148.68
O000317,P0106,1,69.58,69.58
O000317,P0070,3,37.07,111.21
O000318,P0072,1,137.39,137.39
O000318,P0051,3,66.32,198.96
O000318,P0090,2,74.29,148.58
O000319,P0103,3,44.45,133.35
O000320,P0005,1,47.44,47.44
O000321,P0049,3,67.1,201.3
O000321,P0110,1,52.21,52.21
O000321,P0058,2,45.35,90.7
O000321,P0037,1,61.89,61.89
O000322,P0004,2,136.16,272.32
O000322,P0110,1,52.21,52.21
O000322,P0065,2,88.9,177.8
O000322,P0010,1,75.61,75.61
O000323,P0093,1,35.83,35.83
O000323,P0097,2,65.21,130.42
O000323,P0001,1,73.55,73.55
O000324,P0113,1,56.61,56.61
O000324,P0111,2,17.27,34.54
O000325,P0047,1,41.41,41.41
O000325,P0033,1,54.16,54.16
O000325,P0052,1,43.33,43.33
O000326,P0065,3,88.9,266.7
O000326,P0018,1,65.93,65.93
O000326,P0013,3,63.13,189.39
O000326,P0020,2,23.4,46.8
O000327,P0051,1,66.32,66.32
O000328,P0107,1,169.31,169.31
O000328,P0023,3,56.86,170.58
O000329,P0026,2,58.36,116.72
O000330,P0089,1,39.73,39.73
O000330,P0025,1,39.38,39.38
O000330,P0097,1,65.21,65.21
O000331,P0107,1,169.31,169.31
O000331,P0082,1,67.64,67.64
O000331,P0051,2,66.32,132.64
O000331,P0042,3,60.51,181.53
O000332,P0063,3,28.11,84.33
O000332,P0008,1,86.53,86.53
O000333,P0017,1,29.73,29.73
O000333,P0081,3,47.86,143.58
O000333,P0040,2,61.44,122.88
O000333,P0080,1,16.57,16.57
O000334,P0029,3,38.08,114.24
O000334,P0079,3,57.69,173.07
O000335,P0059,1,66.6,66.6
O000335,P0033,3,54.16,162.48
O000335,P0095,3,43.15,129.45
O000336,P0069,1,67.83,67.83
O000336,P0110,3,52.21,156.63
O000336,P0120,2,85.73,171.46
O000336,P0075,2,11.34,22.68
O000337,P0100,2,47.43,94.86
O000338,P0007,3,140.83,422.49
O000338,P0118,3,27.08,81.24
O000339,P0096,1,22.69,22.69
O000339,P0089,1,39.73,39.73
O000339,P0051,2,66.32,132.64
O000340,P0040,3,61.44,184.32
O000340,P0113,2,56.61,113.22
O000341,P0081,1,47.86,47.86
O000341,P0074,1,139.6,139.6
O000342,P0103,2,44.45,88.9
O000343,P0055,1,101.35,101.35
O000344,P0075,3,11.34,34.02
O000344,P0079,2,57.69,115.38
O000344,P0060,3,98.04,294.12
O000345,P0080,1,16.57,16.57
O000345,P0004,3,136.16,408.48
O000345,P0017,1,29.73,29.73
O000346,P0091,1,57.87,57.87
O000346,P0008,3,86.53,259.59
O000346,P0098,2,63.86,127.72
O000347,P0079,2,57.69,115.38
O000348,P0041,3,85.04,255.12
O000348,P0076,2,89.4,178.8
O000348,P0101,2,23.35,46.7
O000348,P0095,2,43.15,86.3
O000349,P0059,3,66.6,199.8
O000349,P0007,2,140.83,281.66
O000349,P0066,2,123.19,246.38
O000349,P0052,3,43.33,129.99
O000350,P0001,3,73.55,220.65
O000351,P0040,2,61.44,122.88
O000352,P0114,2,239.35,478.7
O000352,P0009,1,41.19,41.19
O000352,P0102,1,42.42,42.42
O000353,P0081,2,47.86,95.72
O000353,P0018,2,65.93,131.86
O000353,P0052,3,43.33,129.99
O000354,P0044,3,45.57,136.71
O000354,P0016,2,38.96,77.92
O000355,P0079,1,57.69,57.69
O000355,P0068,3,99.7,299.1
O000355,P0078,2,45.63,91.26
O000355,P0005,3,47.44,142.32
O000356,P0005,3,47.44,142.32
O000356,P0033,1,54.16,54.16
O000356,P0015,1,19.4,19.4
O000357,P0066,3,123.19,369.57
O000357,P0082,3,67.64,202.92
O000357,P0004,3,136.16,408.48
O000358,P0109,1,63.72,63.72
O000359,P0075,1,11.34,11.34
O000360,P0029,2,38.08,76.16
O000360,P0033,2,54.16,108.32
O000360,P0117,3,53.47,160.41
O000361,P0117,3,53.47,160.41
O000361,P0006,2,47.44,94.88
O000362,P0001,2,73.55,147.1
O000362,P0026,1,58.36,58.36
O000362,P0104,3,33.74,101.22
O000363,P0053,2,36.37,72.74
O000363,P0071,2,67.82,135.64
O000363,P0028,3,68.4,205.2
O000364,P0018,1,65.93,65.93
O000364,P0104,1,33.74,33.74
O000365,P0077,3,57.53,172.59
O000365,P0034,2,28.94,57.88
O000365,P0091,3,57.87,173.61
O000365,P0119,1,108.39,108.39
O000366,P0032,3,165.9,497.7
O000366,P0104,2,33.74,67.48
O000366,P0098,1,63.86,63.86
O000367,P0059,1,66.6,66.6
O000367,P0087,1,94.56,94.56
O000367,P0114,1,239.35,239.35
O000367,P0115,1,48.65,48.65
O000368,P0015,3,19.4,58.2
O000368,P0069,2,67.83,135.66
O000369,P0051,3,66.32,198.96
O000369,P0019,2,31.66,63.32
O000369,P0001,3,73.55,220.65
O000370,P0058,2,45.35,90.7
O000370,P0069,1,67.83,67.83
O000370,P0007,3,140.83,422.49
O000371,P0012,3,41.29,123.87
O000371,P0073,1,53.44,53.44
O000371,P0065,1,88.9,88.9
O000372,P0045,1,22.49,22.49
O000372,P0074,2,139.6,279.2
O000373,P0080,2,16.57,33.14
O000373,P0114,3,239.35,718.05
O000373,P0099,1,54.77,54.77
O000374,P0090,2,74.29,148.58
O000374,P0054,3,78.81,236.43
O000374,P0073,3,53.44,160.32
O000375,P0014,2,17.32,34.64
O000375,P0120,3,85.73,257.19
O000375,P0086,1,40.4,40.4
O000375,P0112,1,53.74,53.74
O000376,P0085,2,33.61,67.22
O000377,P0051,1,66.32,66.32
O000377,P0048,3,102.95,308.85
O000377,P0023,3,56.86,170.58
O000378,P0025,2,39.38,78.76
O000378,P0056,3,95.47,286.41
O000379,P0068,2,99.7,199.4
O000379,P0112,1,53.74,53.74
O000380,P0037,3,61.89,185.67
O000380,P0030,1,45.83,45.83
O000380,P0005,2,47.44,94.88
O000381,P0082,2,67.64,135.28
O000382,P0001,1,73.55,73.55
O000382,P0095,3,43.15,129.45
O000382,P0045,2,22.49,44.98
O000383,P0113,3,56.61,169.83
O000383,P0072,3,137.39,412.17
O000384,P0109,3,63.72,191.16
O000384,P0046,3,35.45,106.35
O000385,P0019,1,31.66,31.66
O000386,P0117,3,53.47,160.41
O000386,P0070,1,37.07,37.07
O000386,P0081,3,47.86,143.58
O000387,P0099,2,54.77,109.54
O000388,P0113,2,56.61,113.22
O000388,P0047,1,41.41,41.41
O000388,P0039,3,24.61,73.83
O000389,P0077,2,57.53,115.06
O000389,P0003,1,80.53,80.53
O000389,P0024,3,23.22,69.66
O000390,P0006,2,47.44,94.88
O000390,P0060,2,98.04,196.08
O000390,P0090,2,74.29,148.58
O000390,P0016,1,38.96,38.96
O000391,P0043,2,50.94,101.88
O000391,P0110,3,52.21,156.63
O000392,P0054,2,78.81,157.62
O000392,P0109,1,63.72,63.72
O000392,P0068,2,99.7,199.4
O000393,P0120,2,85.73,171.46
O000393,P0082,1,67.64,67.64
O000394,P0055,1,101.35,101.35
O000394,P0068,1,99.7,99.7
O000394,P0103,1,44.45,44.45
O000394,P0102,1,42.42,42.42
O000395,P0038,3,16.85,50.55
O000395,P0101,2,23.35,46.7
O000395,P0018,1,65.93,65.93
O000395,P0056,1,95.47,95.47
O000396,P0102,1,42.42,42.42
O000396,P0048,1,102.95,102.95
O000396,P0034,2,28.94,57.88
O000397,P0047,2,41.41,82.82
O000397,P0008,2,86.53,173.06
O000397,P0051,1,66.32,66.32
O000397,P0004,1,136.16,136.16
O000398,P0037,1,61.89,61.89
O000398,P0013,1,63.13,63.13
O000398,P0116,3,65.43,196.29
O000398,P0041,2,85.04,170.08
O000399,P0112,2,53.74,107.48
O000399,P0028,3,68.4,205.2
O000399,P0083,3,132.52,397.56
O000400,P0096,3,22.69,68.07
O000400,P0041,1,85.04,85.04
O000400,P0029,1,38.08,38.08
O000401,P0004,2,136.16,272.32
O000401,P0033,3,54.16,162.48
O000402,P0022,2,47.68,95.36
O000402,P0091,1,57.87,57.87
O000402,P0066,2,123.19,246.38
O000402,P0102,1,42.42,42.42
O000403,P0098,3,63.86,191.58
O000403,P0099,2,54.77,109.54
O000403,P0020,1,23.4,23.4
O000404,P0094,3,44.85,134.55
O000404,P0001,2,73.55,147.1
O000404,P0059,3,66.6,199.8
O000404,P0028,3,68.4,205.2
O000405,P0028,2,68.4,136.8
O000406,P0120,3,85.73,257.19
O000406,P0022,2,47.68,95.36
O000406,P0082,1,67.64,67.64
O000407,P0092,3,97.63,292.89
O000407,P0065,1,88.9,88.9
O000407,P0077,1,57.53,57.53
O000407,P0117,1,53.47,53.47
O000408,P0047,2,41.41,82.82
O000408,P0105,3,49.56,148.68
O000408,P0074,2,139.6,279.2
O000409,P0097,2,65.21,130.42
O000409,P0063,3,28.11,84.33
O000410,P0075,2,11.34,22.68
O000410,P0006,3,47.44,142.32
O000411,P0088,3,66.5,199.5
O000411,P0038,3,16.85,50.55
O000411,P0021,3,131.55,394.65
O000412,P0111,2,17.27,34.54
O000412,P0016,1,38.96,38.96
O000412,P0052,2,43.33,86.66
O000413,P0005,2,47.44,94.88
O000414,P0120,3,85.73,257.19
O000415,P0020,3,23.4,70.2
O000415,P0047,3,41.41,124.23
O000415,P0113,3,56.61,169.83
O000416,P0021,3,131.55,394.65
O000417,P0061,3,40.96,122.88
O000417,P0066,3,123.19,369.57
O000418,P0013,3,63.13,189.39
O000418,P0096,1,22.69,22.69
O000419,P0052,1,43.33,43.33
O000420,P0112,2,53.74,107.48
O000420,P0028,1,68.4,68.4
O000420,P0031,2,38.05,76.1
O000421,P0092,3,97.63,292.89
O000421,P0117,3,53.47,160.41
O000421,P0096,2,22.69,45.38
O000421,P0040,3,61.44,184.32
O000422,P0073,3,53.44,160.32
O000422,P0107,1,169.31,169.31
O000423,P0061,3,40.96,122.88
O000423,P0081,2,47.86,95.72
O000423,P0035,2,89.44,178.88
O000423,P0012,1,41.29,41.29
O000424,P0007,3,140.83,422.49
O000424,P0118,2,27.08,54.16
O000424,P0102,3,42.42,127.26
O000425,P0090,1,74.29,74.29
O000425,P0102,1,42.42,42.42
O000425,P0078,2,45.63,91.26
O000425,P0087,3,94.56,283.68
O000426,P0007,2,140.83,281.66
O000426,P0005,2,47.44,94.88
O000427,P0052,2,43.33,86.66
O000427,P0061,2,40.96,81.92
O000427,P0054,2,78.81,157.62
O000427,P0090,3,74.29,222.87
O000428,P0038,1,16.85,16.85
O000428,P0002,3,50.25,150.75
O000428,P0116,3,65.43,196.29
O000429,P0058,2,45.35,90.7
O000429,P0021,1,131.55,131.55
O000429,P0093,2,35.83,71.66
O000429,P0110,1,52.21,52.21
O000430,P0050,2,18.96,37.92
O000431,P0106,3,69.58,208.74
O000431,P0076,2,89.4,178.8
O000431,P0086,1,40.4,40.4
O000432,P0087,3,94.56,283.68
O000432,P0052,3,43.33,129.99
O000432,P0075,2,11.34,22.68
O000433,P0048,3,102.95,308.85
O000434,P0069,1,67.83,67.83
O000434,P0055,3,101.35,304.05
O000435,P0061,1,40.96,40.96
O000435,P0077,1,57.53,57.53
O000436,P0084,3,40.01,120.03
O000436,P0116,2,65.43,130.86
O000436,P0050,1,18.96,18.96
O000437,P0035,3,89.44,268.32
O000438,P0077,3,57.53,172.59
O000438,P0110,2,52.21,104.42
O000438,P0051,2,66.32,132.64
O000438,P0098,3,63.86,191.58
O000439,P0042,2,60.51,121.02
O000439,P0095,2,43.15,86.3
O000439,P0098,3,63.86,191.58
O000440,P0093,3,35.83,107.49
O000440,P0063,3,28.11,84.33
O000441,P0077,1,57.53,57.53
O000441,P0112,1,53.74,53.74
O000441,P0084,2,40.01,80.02
O000441,P0012,2,41.29,82.58
O000442,P0053,1,36.37,36.37
O000442,P0104,1,33.74,33.74
O000442,P0064,2,26.64,53.28
O000443,P0052,2,43.33,86.66
O000443,P0074,3,139.6,418.8
O000443,P0018,3,65.93,197.79
O000444,P0017,3,29.73,89.19
O000444,P0029,2,38.08,76.16
O000445,P0040,1,61.44,61.44
O000445,P0054,2,78.81,157.62
O000446,P0002,3,50.25,150.75
O000446,P0037,2,61.89,123.78
O000446,P0013,3,63.13,189.39
O000446,P0064,1,26.64,26.64
O000447,P0095,2,43.15,86.3
O000447,P0060,3,98.04,294.12
O000447,P0018,3,65.93,197.79
O000448,P0053,3,36.37,109.11
O000448,P0072,3,137.39,412.17
O000449,P0096,3,22.69,68.07
O000449,P0069,2,67.83,135.66
O000449,P0013,1,63.13,63.13
O000449,P0024,2,23.22,46.44
O000450,P0113,2,56.61,113.22
O000450,P0027,2,27.37,54.74
O000451,P0051,2,66.32,132.64
O000452,P0044,2,45.57,91.14
O000452,P0085,2,33.61,67.22
O000453,P0090,3,74.29,222.87
O000453,P0094,3,44.85,134.55
O000453,P0008,3,86.53,259.59
O000454,P0108,3,60.63,181.89
O000454,P0007,1,140.83,140.83
O000454,P0032,1,165.9,165.9
O000455,P0008,1,86.53,86.53
O000455,P0011,2,41.34,82.68
O000455,P0027,3,27.37,82.11
O000456,P0066,3,123.19,369.57
O000457,P0112,3,53.74,161.22
O000457,P0048,1,102.95,102.95
O000457,P0081,1,47.86,47.86
O000458,P0060,1,98.04,98.04
O000458,P0036,2,26.25,52.5
O000458,P0045,3,22.49,67.47
O000458,P0054,3,78.81,236.43
O000459,P0005,3,47.44,142.32
O000459,P0027,3,27.37,82.11
O000459,P0082,2,67.64,135.28
O000459,P0087,3,94.56,283.68
O000460,P0049,3,67.1,201.3
O000460,P0114,3,239.35,718.05
O000461,P0105,3,49.56,148.68
O000461,P0090,3,74.29,222.87
O000461,P0084,2,40.01,80.02
O000461,P0033,1,54.16,54.16
O000462,P0109,3,63.72,191.16
O000462,P0056,3,95.47,286.41
O000463,P0021,2,131.55,263.1
O000463,P0094,3,44.85,134.55
O000464,P0098,3,63.86,191.58
O000465,P0056,1,95.47,95.47
O000465,P0003,3,80.53,241.59
O000465,P0103,2,44.45,88.9
O000465,P0014,1,17.32,17.32
O000466,P0027,3,27.37,82.11
O000466,P0066,2,123.19,246.38
O000467,P0011,3,41.34,124.02
O000468,P0102,3,42.42,127.26
O000468,P0032,1,165.9,165.9
O000468,P0082,2,67.64,135.28
O000469,P0003,3,80.53,241.59
O000470,P0109,1,63.72,63.72
O000471,P0119,3,108.39,325.17
O000471,P0018,1,65.93,65.93
O000471,P0079,3,57.69,173.07
O000472,P0054,1,78.81,78.81
O000472,P0006,2,47.44,94.88
O000472,P0111,2,17.27,34.54
O000472,P0009,1,41.19,41.19
O000473,P0082,2,67.64,135.28
O000473,P0087,2,94.56,189.12
O000473,P0056,2,95.47,190.94
O000473,P0029,2,38.08,76.16
O000474,P0005,3,47.44,142.32
O000475,P0009,1,41.19,41.19
O000475,P0071,1,67.82,67.82
O000475,P0002,3,50.25,150.75
O000476,P0107,3,169.31,507.93
O000476,P0012,1,41.29,41.29
O000477,P0046,2,35.45,70.9
O000477,P0079,3,57.69,173.07
O000477,P0102,3,42.42,127.26
O000478,P0039,1,24.61,24.61
O000478,P0107,1,169.31,169.31
O000478,P0015,2,19.4,38.8
O000478,P0116,2,65.43,130.86
O000479,P0095,1,43.15,43.15
O000479,P0113,3,56.61,169.83
O000479,P0077,1,57.53,57.53
O000480,P0065,3,88.9,266.7
O000480,P0029,1,38.08,38.08
O000480,P0010,1,75.61,75.61
O000480,P0092,1,97.63,97.63
O000481,P0099,2,54.77,109.54
O000482,P0035,2,89.44,178.88
O000483,P0026,3,58.36,175.08
O000483,P0101,1,23.35,23.35
O000484,P0021,1,131.55,131.55
O000484,P0119,3,108.39,325.17
O000484,P0102,3,42.42,127.26
O000485,P0090,1,74.29,74.29
O000485,P0112,2,53.74,107.48
O000485,P0099,1,54.77,54.77
O000486,P0021,2,131.55,263.1
O000486,P0010,2,75.61,151.22
O000486,P0067,1,52.29,52.29
O000486,P0115,3,48.65,145.95
O000487,P0039,3,24.61,73.83
O000487,P0029,2,38.08,76.16
O000487,P0102,1,42.42,42.42
O000487,P0113,2,56.61,113.22
O000488,P0057,3,33.0,99.0
O000488,P0051,2,66.32,132.64
O000488,P0003,2,80.53,161.06
O000489,P0060,2,98.04,196.08
O000489,P0020,1,23.4,23.4
O000489,P0091,3,57.87,173.61
O000490,P0113,1,56.61,56.61
O000490,P0023,2,56.86,113.72
O000491,P0099,1,54.77,54.77
O000491,P0042,3,60.51,181.53
O000491,P0120,2,85.73,171.46
O000491,P0069,2,67.83,135.66
O000492,P0007,1,140.83,140.83
O000492,P0041,2,85.04,170.08
O000492,P0035,1,89.44,89.44
O000492,P0066,2,123.19,246.38
O000493,P0047,1,41.41,41.41
O000493,P0054,3,78.81,236.43
O000493,P0114,3,239.35,718.05
O000494,P0099,2,54.77,109.54
O000495,P0075,1,11.34,11.34
O000496,P0044,2,45.57,91.14
O000496,P0087,1,94.56,94.56
O000497,P0049,1,67.1,67.1
O000497,P0004,1,136.16,136.16
O000497,P0058,1,45.35,45.35
O000498,P0027,1,27.37,27.37
O000498,P0020,3,23.4,70.2
O000498,P0043,3,50.94,152.82
O000498,P0040,3,61.44,184.32
O000499,P0074,1,139.6,139.6
O000499,P0022,3,47.68,143.04
O000499,P0100,2,47.43,94.86
O000499,P0005,2,47.44,94.88
O000500,P0103,3,44.45,133.35
O000500,P0019,3,31.66,94.98
O000500,P0082,2,67.64,135.28
O000500,P0010,2,75.61,151.22
O000501,P0061,3,40.96,122.88
O000501,P0076,2,89.4,178.8
O000501,P0072,2,137.39,274.78
O000502,P0111,2,17.27,34.54
O000502,P0059,1,66.6,66.6
O000502,P0036,2,26.25,52.5
O000502,P0075,2,11.34,22.68
O000503,P0118,3,27.08,81.24
O000504,P0038,1,16.85,16.85
O000504,P0007,2,140.83,281.66
O000505,P0082,1,67.64,67.64
O000505,P0086,1,40.4,40.4
O000505,P0013,2,63.13,126.26
O000506,P0088,3,66.5,199.5
O000506,P0087,1,94.56,94.56
O000506,P0005,2,47.44,94.88
O000506,P0068,3,99.7,299.1
O000507,P0081,2,47.86,95.72
O000507,P0052,3,43.33,129.99
O000507,P0105,3,49.56,148.68
O000508,P0042,1,60.51,60.51
O000508,P0056,3,95.47,286.41
O000508,P0075,2,11.34,22.68
O000508,P0120,1,85.73,85.73
O000509,P0101,1,23.35,23.35
O000509,P0040,3,61.44,184.32
O000509,P0018,3,65.93,197.79
O000509,P0071,1,67.82,67.82
O000510,P0101,1,23.35,23.35
O000511,P0042,3,60.51,181.53
O000511,P0098,1,63.86,63.86
O000512,P0067,1,52.29,52.29
O000512,P0022,1,47.68,47.68
O000513,P0098,1,63.86,63.86
O000513,P0031,3,38.05,114.15
O000513,P0117,3,53.47,160.41
O000514,P0078,1,45.63,45.63
O000514,P0090,1,74.29,74.29
O000514,P0104,3,33.74,101.22
O000514,P0072,3,137.39,412.17
O000515,P0035,1,89.44,89.44
O000516,P0109,1,63.72,63.72
O000516,P0092,3,97.63,292.89
O000516,P0101,3,23.35,70.05
O000517,P0059,1,66.6,66.6
O000517,P0104,1,33.74,33.74
O000518,P0009,1,41.19,41.19
O000518,P0075,3,11.34,34.02
O000519,P0106,2,69.58,139.16
O000519,P0070,2,37.07,74.14
O000519,P0052,1,43.33,43.33
O000520,P0120,2,85.73,171.46
O000520,P0073,3,53.44,160.32
O000520,P0105,1,49.56,49.56
O000520,P0037,3,61.89,185.67
O000521,P0071,3,67.82,203.46
O000521,P0109,1,63.72,63.72
O000521,P0113,3,56.61,169.83
O000522,P0036,2,26.25,52.5
O000522,P0026,2,58.36,116.72
O000522,P0107,3,169.31,507.93
O000522,P0045,2,22.49,44.98
O000523,P0077,3,57.53,172.59
O000524,P0091,2,57.87,115.74
O000525,P0062,3,48.84,146.52
O000525,P0004,1,136.16,136.16
O000525,P0042,3,60.51,181.53
O000526,P0117,3,53.47,160.41
O000526,P0101,3,23.35,70.05
O000527,P0090,1,74.29,74.29
O000527,P0064,1,26.64,26.64
O000527,P0027,3,27.37,82.11
O000528,P0027,1,27.37,27.37
O000529,P0025,1,39.38,39.38
O000530,P0047,1,41.41,41.41
O000530,P0095,2,43.15,86.3
O000530,P0017,1,29.73,29.73
O000530,P0083,3,132.52,397.56
O000531,P0073,3,53.44,160.32
O000531,P0044,3,45.57,136.71
O000531,P0058,2,45.35,90.7
O000531,P0119,2,108.39,216.78
O000532,P0020,3,23.4,70.2
O000533,P0013,1,63.13,63.13
O000534,P0099,1,54.77,54.77
O000534,P0029,2,38.08,76.16
O000535,P0113,1,56.61,56.61
O000535,P0018,3,65.93,197.79
O000535,P0104,2,33.74,67.48
O000536,P0108,1,60.63,60.63
O000536,P0051,2,66.32,132.64
O000536,P0102,3,42.42,127.26
O000536,P0081,2,47.86,95.72
O000537,P0026,3,58.36,175.08
O000537,P0086,3,40.4,121.2
O000538,P0114,3,239.35,718.05
O000539,P0013,3,63.13,189.39
O000539,P0068,1,99.7,99.7
O000540,P0022,2,47.68,95.36
O000540,P0093,3,35.83,107.49
O000541,P0078,2,45.63,91.26
O000541,P0081,2,47.86,95.72
O000541,P0084,1,40.01,40.01
O000541,P0006,1,47.44,47.44
O000542,P0061,2,40.96,81.92
O000542,P0118,2,27.08,54.16
O000542,P0024,1,23.22,23.22
O000542,P0119,1,108.39,108.39
O000543,P0072,2,137.39,274.78
O000543,P0068,3,99.7,299.1
O000543,P0092,3,97.63,292.89
O000543,P0110,3,52.21,156.63
O000544,P0010,1,75.61,75.61
O000545,P0101,3,23.35,70.05
O000546,P0111,1,17.27,17.27
O000546,P0002,2,50.25,100.5
O000546,P0113,2,56.61,113.22
O000546,P0030,2,45.83,91.66
O000547,P0041,3,85.04,255.12
O000547,P0080,3,16.57,49.71
O000548,P0013,1,63.13,63.13
O000548,P0065,1,88.9,88.9
O000548,P0027,2,27.37,54.74
O000548,P0025,2,39.38,78.76
O000549,P0007,1,140.83,140.83
O000549,P0109,1,63.72,63.72
O000549,P0069,1,67.83,67.83
O000549,P0002,2,50.25,100.5
O000550,P0103,2,44.45,88.9
O000550,P0094,2,44.85,89.7
O000550,P0069,1,67.83,67.83
O000550,P0054,2,78.81,157.62
O000551,P0053,3,36.37,109.11
O000551,P0054,3,78.81,236.43
O000552,P0091,2,57.87,115.74
O000552,P0078,1,45.63,45.63
O000553,P0048,1,102.95,102.95
O000553,P0092,2,97.63,195.26
O000553,P0114,2,239.35,478.7
O000554,P0081,2,47.86,95.72
O000554,P0095,2,43.15,86.3
O000554,P0072,2,137.39,274.78
O000555,P0048,2,102.95,205.9
O000555,P0072,3,137.39,412.17
O000555,P0107,3,169.31,507.93
O000556,P0059,2,66.6,133.2
O000556,P0028,1,68.4,68.4
O000556,P0040,2,61.44,122.88
O000556,P0094,2,44.85,89.7
O000557,P0072,3,137.39,412.17
O000557,P0060,1,98.04,98.04
O000557,P0042,2,60.51,121.02
O000557,P0014,2,17.32,34.64
O000558,P0110,2,52.21,104.42
O000558,P0083,1,132.52,132.52
O000558,P0035,3,89.44,268.32
O000558,P0053,1,36.37,36.37
O000559,P0068,3,99.7,299.1
O000560,P0029,2,38.08,76.16
O000560,P0117,2,53.47,106.94
O000561,P0095,1,43.15,43.15
O000561,P0002,3,50.25,150.75
O000561,P0020,2,23.4,46.8
O000561,P0026,1,58.36,58.36
O000562,P0096,3,22.69,68.07
O000562,P0022,2,47.68,95.36
O000563,P0110,2,52.21,104.42
O000564,P0047,3,41.41,124.23
O000564,P0075,3,11.34,34.02
O000564,P0069,3,67.83,203.49
O000564,P0060,2,98.04,196.08
O000565,P0108,1,60.63,60.63
O000566,P0070,1,37.07,37.07
O000566,P0074,3,139.6,418.8
O000566,P0113,3,56.61,169.83
O000567,P0092,2,97.63,195.26
O000567,P0034,2,28.94,57.88
O000567,P0029,1,38.08,38.08
O000567,P0007,1,140.83,140.83
O000568,P0029,3,38.08,114.24
O000568,P0006,3,47.44,142.32
O000569,P0066,2,123.19,246.38
O000569,P0094,2,44.85,89.7
O000569,P0120,2,85.73,171.46
O000569,P0104,3,33.74,101.22
O000570,P0115,1,48.65,48.65
O000570,P0007,2,140.83,281.66
O000570,P0076,1,89.4,89.4
O000571,P0008,1,86.53,86.53
O000571,P0096,1,22.69,22.69
O000571,P0059,3,66.6,199.8
O000571,P0087,1,94.56,94.56
O000572,P0115,2,48.65,97.3
O000572,P0014,2,17.32,34.64
O000572,P0111,1,17.27,17.27
O000573,P0035,2,89.44,178.88
O000573,P0023,1,56.86,56.86
O000573,P0075,2,11.34,22.68
O000574,P0107,1,169.31,169.31
O000574,P0101,2,23.35,46.7
O000574,P0056,1,95.47,95.47
O000575,P0108,3,60.63,181.89
O000575,P0003,1,80.53,80.53
O000575,P0038,3,16.85,50.55
O000576,P0113,3,56.61,169.83
O000576,P0090,1,74.29,74.29
O000577,P0071,3,67.82,203.46
O000577,P0014,2,17.32,34.64
O000577,P0052,2,43.33,86.66
O000578,P0075,3,11.34,34.02
O000578,P0043,1,50.94,50.94
O000578,P0046,1,35.45,35.45
O000578,P0099,3,54.77,164.31
O000579,P0026,1,58.36,58.36
O000579,P0011,3,41.34,124.02
O000579,P0088,3,66.5,199.5
O000579,P0107,1,169.31,169.31
O000580,P0061,2,40.96,81.92
O000580,P0086,1,40.4,40.4
O000580,P0064,3,26.64,79.92
O000580,P0001,1,73.55,73.55
O000581,P0018,3,65.93,197.79
O000581,P0014,1,17.32,17.32
O000581,P0056,3,95.47,286.41
O000582,P0085,2,33.61,67.22
O000582,P0037,2,61.89,123.78
O000583,P0086,1,40.4,40.4
O000583,P0116,2,65.43,130.86
O000583,P0052,3,43.33,129.99
O000583,P0006,2,47.44,94.88
O000584,P0059,3,66.6,199.8
O000584,P0023,2,56.86,113.72
O000584,P0071,3,67.82,203.46
O000584,P0068,1,99.7,99.7
O000585,P0092,2,97.63,195.26
O000585,P0024,3,23.22,69.66
O000585,P0080,1,16.57,16.57
O000586,P0076,3,89.4,268.2
O000587,P0026,1,58.36,58.36
O000587,P0061,1,40.96,40.96
O000587,P0076,2,89.4,178.8
O000588,P0037,3,61.89,185.67
O000588,P0069,1,67.83,67.83
O000588,P0038,3,16.85,50.55
O000589,P0033,3,54.16,162.48
O000589,P0001,1,73.55,73.55
O000589,P0029,3,38.08,114.24
O000589,P0070,2,37.07,74.14
O000590,P0007,2,140.83,281.66
O000590,P0016,3,38.96,116.88
O000591,P0058,2,45.35,90.7
O000591,P0011,2,41.34,82.68
O000592,P0007,2,140.83,281.66
