order_id,payment_method,installments
O003989,Tarjeta de débito,1
O003990,Tarjeta de débito,1
O003991,PayPal,1
O003992,Transferencia,1
O003993,Tarjeta de débito,1
O003994,PayPal,1
O003995,PayPal,1
O003996,PayPal,1
O003997,PayPal,1
O003998,Transferencia,1
O003999,Tarjeta de crédito,1
O004000,Tarjeta de débito,1
O004001,Tarjeta de débito,1
O004002,PayPal,1
O004003,Tarjeta de crédito,6
O004004,Tarjeta de débito,1
O004005,Tarjeta de crédito,5
O004006,Transferencia,1
O004007,Tarjeta de débito,1
O004008,Transferencia,1
O004009,Tarjeta de crédito,3
O004010,Tarjeta de débito,1
O004011,Tarjeta de débito,1
O004012,Tarjeta de crédito,12
O004013,Tarjeta de débito,1
O004014,Tarjeta de crédito,11
O004015,Transferencia,1
O004016,Tarjeta de débito,1
O004017,Transferencia,1
O004018,Transferencia,1
O004019,Transferencia,1
O004020,Transferencia,1
O004021,PayPal,1
O004022,Tarjeta de crédito,6
O004023,Transferencia,1
O004024,Tarjeta de crédito,7
O004025,Tarjeta de débito,1
O004026,Tarjeta de crédito,8
O004027,Tarjeta de débito,1
O004028,Tarjeta de débito,1
O004029,Tarjeta de débito,1
O004030,PayPal,1
O004031,PayPal,1
O004032,Tarjeta de débito,1
O004033,PayPal,1
O004034,Tarjeta de débito,1
O004035,Transferencia,1
O004036,Transferencia,1
O004037,Tarjeta de débito,1
O004038,PayPal,1
O004039,Tarjeta de crédito,3
O004040,Tarjeta de débito,1
O004041,Tarjeta de débito,1
O004042,Tarjeta de débito,1
O004043,Tarjeta de débito,1
O004044,Tarjeta de débito,1
O004045,Tarjeta de crédito,3
O004046,Tarjeta de crédito,9
O004047,Tarjeta de crédito,5
O004048,Transferencia,1
O004049,PayPal,1
O004050,Transferencia,1
O004051,Tarjeta de débito,1
O004052,PayPal,1
O004053,Tarjeta de crédito,10
O004054,PayPal,1
O004055,Tarjeta de crédito,1
O004056,Tarjeta de débito,1
O004057,PayPal,1
O004058,Tarjeta de débito,1
O004059,Tarjeta de débito,1
O004060,Transferencia,1
O004061,Transferencia,1
O004062,Tarjeta de crédito,3
O004063,Tarjeta de débito,1
O004064,Tarjeta de débito,1
O004065,Transferencia,1
O004066,Tarjeta de crédito,10
O004067,Tarjeta de crédito,7
O004068,Tarjeta de crédito,10
O004069,Tarjeta de débito,1
O004070,Transferencia,1
O004071,Tarjeta de débito,1
O004072,Tarjeta de débito,1
O004073,Tarjeta de crédito,11
O004074,PayPal,1
O004075,PayPal,1
O004076,PayPal,1
O004077,Transferencia,1
O004078,PayPal,1
O004079,PayPal,1
O004080,PayPal,1
O004081,Tarjeta de crédito,4
O004082,Transferencia,1
O004083,Tarjeta de débito,1
O004084,Transferencia,1
O004085,PayPal,1
O004086,PayPal,1
O004087,Tarjeta de débito,1
O004088,Transferencia,1
O004089,Tarjeta de crédito,6
O004090,Transferencia,1
O004091,Tarjeta de crédito,8
O004092,Transferencia,1
O004093,Tarjeta de débito,1
O004094,Tarjeta de crédito,6
O004095,Tarjeta de crédito,4
O004096,Tarjeta de crédito,1
O004097,Transferencia,1
O004098,Tarjeta de crédito,6
O004099,PayPal,1
O004100,Tarjeta de crédito,3
O004101,Tarjeta de crédito,1
O004102,Tarjeta de crédito,1
O004103,Transferencia,1
O004104,Transferencia,1
O004105,Transferencia,1
O004106,Tarjeta de crédito,9
O004107,PayPal,1
O004108,Tarjeta de crédito,6
O004109,Tarjeta de crédito,4
O004110,Transferencia,1
O004111,Tarjeta de crédito,8
O004112,Tarjeta de crédito,5
O004113,PayPal,1
O004114,Tarjeta de crédito,12
O004115,Transferencia,1
O004116,PayPal,1
O004117,PayPal,1
O004118,Tarjeta de crédito,6
O004119,Transferencia,1
O004120,Transferencia,1
O004121,Tarjeta de crédito,9
O004122,Transferencia,1
O004123,Tarjeta de crédito,5
O004124,PayPal,1
O004125,Tarjeta de crédito,1
O004126,Tarjeta de crédito,5
O004127,PayPal,1
O004128,Tarjeta de crédito,12
O004129,Tarjeta de débito,1
O004130,Tarjeta de débito,1
O004131,Tarjeta de crédito,10
O004132,Transferencia,1
O004133,Tarjeta de débito,1
O004134,Transferencia,1
O004135,Tarjeta de crédito,7
O004136,PayPal,1
O004137,Transferencia,1
O004138,PayPal,1
O004139,PayPal,1
O004140,Transferencia,1
O004141,PayPal,1
O004142,Tarjeta de débito,1
O004143,Transferencia,1
O004144,Transferencia,1
O004145,Transferencia,1
O004146,Tarjeta de crédito,11
O004147,Tarjeta de débito,1
O004148,Transferencia,1
O004149,Transferencia,1
O004150,PayPal,1
O004151,Transferencia,1
O004152,Tarjeta de débito,1
O004153,PayPal,1
O004154,PayPal,1
O004155,Tarjeta de crédito,5
O004156,Transferencia,1
O004157,Tarjeta de débito,1
O004158,Tarjeta de crédito,5
O004159,Tarjeta de débito,1
O004160,Transferencia,1
O004161,Transferencia,1
O004162,Tarjeta de crédito,10
O004163,PayPal,1
O004164,Transferencia,1
O004165,Transferencia,1
O004166,Tarjeta de débito,1
O004167,Tarjeta de débito,1
O004168,Tarjeta de crédito,8
O004169,Transferencia,1
O004170,Tarjeta de débito,1
O004171,PayPal,1
O004172,Transferencia,1
O004173,PayPal,1
O004174,Tarjeta de débito,1
O004175,Tarjeta de débito,1
O004176,Tarjeta de crédito,9
O004177,Transferencia,1
O004178,Transferencia,1
O004179,Transferencia,1
O004180,Tarjeta de crédito,7
O004181,Tarjeta de crédito,2
O004182,Tarjeta de débito,1
O004183,Tarjeta de débito,1
O004184,Tarjeta de crédito,4
O004185,Transferencia,1
O004186,Tarjeta de débito,1
O004187,PayPal,1
O004188,PayPal,1
O004189,PayPal,1
O004190,PayPal,1
O004191,Tarjeta de crédito,7
O004192,PayPal,1
O004193,Transferencia,1
O004194,Transferencia,1
O004195,Tarjeta de débito,1
O004196,Tarjeta de crédito,9
O004197,Transferencia,1
O004198,Tarjeta de crédito,8
O004199,Tarjeta de débito,1
O004200,Transferencia,1
O004201,Tarjeta de débito,1
O004202,PayPal,1
O004203,PayPal,1
O004204,Tarjeta de crédito,2
O004205,Tarjeta de débito,1
O004206,Transferencia,1
O004207,Tarjeta de crédito,6
O004208,Transferencia,1
O004209,Tarjeta de crédito,4
O004210,Transferencia,1
O004211,PayPal,1
O004212,Transferencia,1
O004213,PayPal,1
O004214,PayPal,1
O004215,Transferencia,1
O004216,Transferencia,1
O004217,Transferencia,1
O004218,PayPal,1
O004219,Tarjeta de crédito,10
O004220,Tarjeta de crédito,7
O004221,PayPal,1
O004222,Transferencia,1
O004223,Tarjeta de crédito,7
O004224,Tarjeta de débito,1
O004225,Transferencia,1
O004226,Tarjeta de débito,1
O004227,Transferencia,1
O004228,PayPal,1
O004229,Transferencia,1
O004230,Tarjeta de crédito,3
O004231,PayPal,1
O004232,Transferencia,1
O004233,Tarjeta de crédito,2
O004234,Transferencia,1
O004235,Tarjeta de débito,1
O004236,Transferencia,1
O004237,PayPal,1
O004238,Tarjeta de crédito,3
O004239,Tarjeta de crédito,4
O004240,PayPal,1
O004241,Transferencia,1
O004242,PayPal,1
O004243,Tarjeta de débito,1
O004244,Tarjeta de débito,1
O004245,Tarjeta de crédito,1
O004246,PayPal,1
O004247,Tarjeta de crédito,2
O004248,Transferencia,1
O004249,Transferencia,1
O004250,Transferencia,1
O004251,Tarjeta de débito,1
O004252,Transferencia,1
O004253,PayPal,1
O004254,Tarjeta de crédito,2
O004255,Tarjeta de débito,1
O004256,Tarjeta de débito,1
O004257,Tarjeta de débito,1
O004258,Tarjeta de débito,1
O004259,Tarjeta de crédito,9
O004260,Transferencia,1
O004261,Tarjeta de crédito,7
O004262,PayPal,1
O004263,Tarjeta de crédito,9
O004264,Tarjeta de crédito,8
O004265,Tarjeta de crédito,1
O004266,Tarjeta de crédito,3
O004267,Transferencia,1
O004268,Tarjeta de crédito,5
O004269,Tarjeta de débito,1
O004270,Tarjeta de débito,1
O004271,Tarjeta de crédito,12
O004272,Tarjeta de débito,1
O004273,Tarjeta de débito,1
O004274,Tarjeta de crédito,3
O004275,Transferencia,1
O004276,Tarjeta de débito,1
O004277,Tarjeta de crédito,12
O004278,Tarjeta de crédito,1
O004279,Tarjeta de débito,1
O004280,Tarjeta de crédito,2
O004281,Tarjeta de crédito,1
O004282,Tarjeta de crédito,5
O004283,Tarjeta de crédito,5
O004284,Tarjeta de débito,1
O004285,Tarjeta de crédito,10
O004286,PayPal,1
O004287,PayPal,1
O004288,Tarjeta de crédito,1
O004289,Tarjeta de crédito,8
O004290,PayPal,1
O004291,Tarjeta de crédito,7
O004292,Tarjeta de crédito,2
O004293,Transferencia,1
O004294,Tarjeta de crédito,12
O004295,Transferencia,1
O004296,PayPal,1
O004297,PayPal,1
O004298,Tarjeta de débito,1
O004299,Transferencia,1
O004300,Transferencia,1
O004301,Tarjeta de débito,1
O004302,Tarjeta de crédito,8
O004303,PayPal,1
O004304,Transferencia,1
O004305,Tarjeta de débito,1
O004306,Tarjeta de débito,1
O004307,Tarjeta de débito,1
O004308,Tarjeta de crédito,10
O004309,PayPal,1
O004310,Transferencia,1
O004311,Tarjeta de débito,1
O004312,Tarjeta de crédito,2
O004313,Transferencia,1
O004314,Tarjeta de débito,1
O004315,Transferencia,1
O004316,Transferencia,1
O004317,PayPal,1
O004318,PayPal,1
O004319,PayPal,1
O004320,Tarjeta de débito,1
O004321,Tarjeta de crédito,12
O004322,Tarjeta de crédito,2
O004323,PayPal,1
O004324,Tarjeta de débito,1
O004325,Transferencia,1
O004326,PayPal,1
O004327,Transferencia,1
O004328,PayPal,1
O004329,Tarjeta de crédito,7
O004330,Tarjeta de crédito,6
O004331,Tarjeta de crédito,10
O004332,Transferencia,1
O004333,Tarjeta de crédito,6
O004334,Tarjeta de crédito,12
O004335,Tarjeta de débito,1
O004336,Transferencia,1
O004337,PayPal,1
O004338,Transferencia,1
O004339,PayPal,1
O004340,Tarjeta de débito,1
O004341,Tarjeta de débito,1
O004342,PayPal,1
O004343,Tarjeta de débito,1
O004344,Tarjeta de débito,1
O004345,PayPal,1
O004346,Transferencia,1
O004347,Tarjeta de crédito,8
O004348,Transferencia,1
O004349,Tarjeta de débito,1
O004350,Transferencia,1
O004351,Transferencia,1
O004352,PayPal,1
O004353,PayPal,1
O004354,Transferencia,1
O004355,Tarjeta de crédito,6
O004356,PayPal,1
O004357,PayPal,1
O004358,PayPal,1
O004359,Tarjeta de crédito,10
O004360,PayPal,1
O004361,PayPal,1
O004362,Tarjeta de crédito,4
O004363,Tarjeta de crédito,8
O004364,Tarjeta de débito,1
O004365,Transferencia,1
O004366,Tarjeta de débito,1
O004367,Transferencia,1
O004368,Tarjeta de crédito,11
O004369,Tarjeta de débito,1
O004370,PayPal,1
O004371,Tarjeta de débito,1
O004372,Tarjeta de crédito,6
O004373,PayPal,1
O004374,PayPal,1
O004375,PayPal,1
O004376,Tarjeta de crédito,8
O004377,Tarjeta de crédito,6
O004378,Tarjeta de crédito,1
O004379,PayPal,1
O004380,Tarjeta de crédito,4
O004381,PayPal,1
O004382,Transferencia,1
O004383,PayPal,1
O004384,PayPal,1
O004385,PayPal,1
O004386,PayPal,1
O004387,PayPal,1
O004388,Transferencia,1
O004389,Tarjeta de crédito,7
O004390,Tarjeta de crédito,7
O004391,Transferencia,1
O004392,Tarjeta de débito,1
O004393,Tarjeta de débito,1
O004394,PayPal,1
O004395,Tarjeta de débito,1
O004396,Transferencia,1
O004397,PayPal,1
O004398,Tarjeta de débito,1
O004399,Tarjeta de débito,1
O004400,Tarjeta de débito,1
O004401,PayPal,1
O004402,Tarjeta de débito,1
O004403,PayPal,1
O004404,Tarjeta de crédito,10
O004405,Transferencia,1
O004406,Tarjeta de débito,1
O004407,Transferencia,1
O004408,Tarjeta de crédito,2
O004409,Tarjeta de crédito,5
O004410,Transferencia,1
O004411,Tarjeta de débito,1
O004412,Tarjeta de débito,1
O004413,Tarjeta de débito,1
O004414,Tarjeta de débito,1
O004415,Tarjeta de crédito,5
O004416,Tarjeta de débito,1
O004417,Tarjeta de crédito,2
O004418,Tarjeta de crédito,3
O004419,Tarjeta de débito,1
O004420,Tarjeta de débito,1
O004421,Tarjeta de crédito,9
O004422,Tarjeta de crédito,7
O004423,Transferencia,1
O004424,PayPal,1
O004425,PayPal,1
O004426,Tarjeta de crédito,7
O004427,Tarjeta de crédito,6
O004428,Tarjeta de débito,1
O004429,Transferencia,1
O004430,Transferencia,1
O004431,PayPal,1
O004432,Tarjeta de débito,1
O004433,Tarjeta de débito,1
O004434,Tarjeta de débito,1
O004435,Tarjeta de débito,1
O004436,Tarjeta de débito,1
O004437,Tarjeta de crédito,5
O004438,Tarjeta de débito,1
O004439,Tarjeta de crédito,2
O004440,Tarjeta de débito,1
O004441,Tarjeta de débito,1
O004442,Tarjeta de crédito,11
O004443,Tarjeta de débito,1
O004444,Transferencia,1
O004445,Tarjeta de débito,1
O004446,Tarjeta de débito,1
O004447,PayPal,1
O004448,PayPal,1
O004449,PayPal,1
O004450,Transferencia,1
O004451,Tarjeta de débito,1
O004452,Tarjeta de crédito,11
O004453,Transferencia,1
O004454,PayPal,1
O004455,Tarjeta de débito,1
O004456,PayPal,1
O004457,PayPal,1
O004458,Transferencia,1
O004459,Tarjeta de débito,1
O004460,Transferencia,1
O004461,Tarjeta de crédito,6
O004462,Transferencia,1
O004463,Tarjeta de débito,1
O004464,Transferencia,1
O004465,PayPal,1
O004466,Transferencia,1
O004467,Tarjeta de débito,1
O004468,PayPal,1
O004469,Transferencia,1
O004470,Tarjeta de débito,1
O004471,Transferencia,1
O004472,PayPal,1
O004473,Transferencia,1
O004474,PayPal,1
O004475,Tarjeta de crédito,9
O004476,Transferencia,1
O004477,PayPal,1
O004478,Transferencia,1
O004479,PayPal,1
O004480,PayPal,1
O004481,PayPal,1
O004482,PayPal,1
O004483,Tarjeta de débito,1
O004484,PayPal,1
O004485,PayPal,1
O004486,PayPal,1
O004487,PayPal,1
O004488,Transferencia,1
O004489,Transferencia,1
O004490,Tarjeta de crédito,7
O004491,Tarjeta de crédito,3
O004492,Tarjeta de crédito,10
O004493,Tarjeta de crédito,6
O004494,Tarjeta de débito,1
O004495,Transferencia,1
O004496,Tarjeta de débito,1
O004497,PayPal,1
O004498,Tarjeta de crédito,5
O004499,PayPal,1
O004500,PayPal,1
O004501,Transferencia,1
O004502,PayPal,1
O004503,Transferencia,1
O004504,Tarjeta de crédito,11
O004505,Tarjeta de crédito,8
O004506,Tarjeta de crédito,6
O004507,Tarjeta de débito,1
O004508,PayPal,1
O004509,Transferencia,1
O004510,Transferencia,1
O004511,Transferencia,1
O004512,Tarjeta de crédito,12
O004513,Transferencia,1
O004514,Transferencia,1
O004515,Transferencia,1
O004516,PayPal,1
O004517,Tarjeta de crédito,11
O004518,Tarjeta de crédito,1
O004519,Tarjeta de crédito,1
O004520,Transferencia,1
O004521,Tarjeta de crédito,5
O004522,Tarjeta de débito,1
O004523,Tarjeta de crédito,10
O004524,Tarjeta de crédito,4
O004525,Transferencia,1
O004526,Tarjeta de crédito,4
O004527,Tarjeta de débito,1
O004528,Tarjeta de débito,1
O004529,PayPal,1
O004530,Tarjeta de débito,1
O004531,Transferencia,1
O004532,Tarjeta de débito,1
O004533,PayPal,1
O004534,Tarjeta de débito,1
O004535,Transferencia,1
O004536,PayPal,1
O004537,Transferencia,1
O004538,Transferencia,1
O004539,Tarjeta de débito,1
O004540,Tarjeta de débito,1
O004541,Tarjeta de crédito,1
O004542,PayPal,1
O004543,Tarjeta de débito,1
O004544,Transferencia,1
O004545,Transferencia,1
O004546,PayPal,1
O004547,Tarjeta de débito,1
O004548,Tarjeta de crédito,11
O004549,PayPal,1
O004550,Tarjeta de débito,1
O004551,PayPal,1
O004552,PayPal,1
O004553,Tarjeta de crédito,7
O004554,Transferencia,1
O004555,Tarjeta de crédito,9
O004556,Transferencia,1
O004557,Transferencia,1
O004558,Tarjeta de crédito,11
O004559,Tarjeta de crédito,4
O004560,PayPal,1
O004561,PayPal,1
O004562,Transferencia,1
O004563,PayPal,1
O004564,Tarjeta de crédito,6
O004565,PayPal,1
O004566,PayPal,1
O004567,Tarjeta de crédito,10
O004568,Transferencia,1
O004569,Tarjeta de crédito,3
O004570,Tarjeta de débito,1
O004571,Transferencia,1
O004572,Tarjeta de crédito,3
O004573,Tarjeta de débito,1
O004574,Transferencia,1
O004575,Tarjeta de débito,1
O004576,Transferencia,1
O004577,Tarjeta de débito,1
O004578,Transferencia,1
O004579,PayPal,1
O004580,Tarjeta de débito,1
O004581,PayPal,1
O004582,Tarjeta de crédito,11
O004583,PayPal,1
O004584,Tarjeta de débito,1
O004585,Tarjeta de crédito,10
O004586,Tarjeta de crédito,6
O004587,Transferencia,1
O004588,Tarjeta de crédito,1
O004589,Transferencia,1
O004590,Transferencia,1
O004591,Transferencia,1
O004592,Transferencia,1
O004593,PayPal,1
O004594,Tarjeta de débito,1
O004595,Transferencia,1
O004596,Transferencia,1
O004597,Tarjeta de débito,1
O004598,PayPal,1
O004599,Transferencia,1
O004600,Tarjeta de crédito,12
O004601,Tarjeta de crédito,3
O004602,Tarjeta de débito,1
O004603,PayPal,1
O004604,PayPal,1
O004605,PayPal,1
O004606,PayPal,1
O004607,PayPal,1
O004608,Tarjeta de crédito,7
O004609,PayPal,1
O004610,Tarjeta de débito,1
O004611,Tarjeta de débito,1
O004612,PayPal,1
O004613,Tarjeta de débito,1
O004614,Tarjeta de crédito,1
O004615,Tarjeta de crédito,8
O004616,PayPal,1
O004617,PayPal,1
O004618,Tarjeta de débito,1
O004619,Tarjeta de crédito,1
O004620,PayPal,1
O004621,Tarjeta de débito,1
O004622,Tarjeta de débito,1
O004623,Tarjeta de débito,1
O004624,Transferencia,1
O004625,PayPal,1
O004626,Tarjeta de débito,1
O004627,PayPal,1
O004628,PayPal,1
O004629,Tarjeta de débito,1
O004630,Tarjeta de débito,1
O004631,Tarjeta de débito,1
O004632,Tarjeta de débito,1
O004633,PayPal,1
O004634,PayPal,1
O004635,Transferencia,1
O004636,PayPal,1
O004637,Transferencia,1
O004638,Tarjeta de crédito,11
O004639,PayPal,1
O004640,Tarjeta de débito,1
O004641,PayPal,1
O004642,Tarjeta de débito,1
O004643,Tarjeta de débito,1
O004644,Tarjeta de débito,1
O004645,Tarjeta de débito,1
O004646,Tarjeta de crédito,3
O004647,Tarjeta de débito,1
O004648,Tarjeta de crédito,4
O004649,Transferencia,1
O004650,Transferencia,1
O004651,Tarjeta de débito,1
O004652,Tarjeta de débito,1
O004653,PayPal,1
O004654,Tarjeta de débito,1
O004655,PayPal,1
O004656,PayPal,1
O004657,PayPal,1
O004658,Tarjeta de crédito,8
O004659,Tarjeta de débito,1
O004660,Transferencia,1
O004661,Tarjeta de crédito,8
O004662,Tarjeta de débito,1
O004663,Tarjeta de débito,1
O004664,Tarjeta de débito,1
O004665,Tarjeta de débito,1
O004666,PayPal,1
O004667,PayPal,1
O004668,Tarjeta de débito,1
O004669,Tarjeta de crédito,3
O004670,Tarjeta de crédito,2
O004671,Transferencia,1
O004672,PayPal,1
O004673,Tarjeta de crédito,8
O004674,PayPal,1
O004675,Tarjeta de débito,1
O004676,PayPal,1
O004677,Tarjeta de crédito,8
O004678,Tarjeta de débito,1
O004679,PayPal,1
O004680,Transferencia,1
O004681,PayPal,1
O004682,Transferencia,1
O004683,PayPal,1
O004684,Tarjeta de débito,1
O004685,Tarjeta de crédito,12
O004686,PayPal,1
O004687,Transferencia,1
O004688,Tarjeta de crédito,3
O004689,Transferencia,1
O004690,Tarjeta de débito,1
O004691,Tarjeta de débito,1
O004692,Tarjeta de débito,1
O004693,Tarjeta de débito,1
O004694,Tarjeta de débito,1
O004695,Transferencia,1
O004696,PayPal,1
O004697,Tarjeta de débito,1
O004698,PayPal,1
O004699,PayPal,1
O004700,PayPal,1
O004701,PayPal,1
O004702,Transferencia,1
O004703,Transferencia,1
O004704,Tarjeta de débito,1
O004705,Transferencia,1
O004706,Tarjeta de crédito,11
O004707,Tarjeta de crédito,4
O004708,PayPal,1
O004709,Tarjeta de crédito,11
O004710,Tarjeta de débito,1
O004711,Tarjeta de crédito,6
O004712,PayPal,1
O004713,Transferencia,1
O004714,Tarjeta de crédito,9
O004715,Tarjeta de crédito,7
O004716,Tarjeta de crédito,1
O004717,Transferencia,1
O004718,Transferencia,1
O004719,Tarjeta de crédito,10
O004720,Tarjeta de débito,1
O004721,Tarjeta de débito,1
O004722,Tarjeta de débito,1
O004723,Tarjeta de crédito,1
O004724,Tarjeta de débito,1
O004725,Transferencia,1
O004726,Transferencia,1
O004727,PayPal,1
O004728,Tarjeta de débito,1
O004729,Tarjeta de crédito,1
O004730,Transferencia,1
O004731,Tarjeta de débito,1
O004732,Tarjeta de crédito,6
O004733,PayPal,1
O004734,Tarjeta de débito,1
O004735,PayPal,1
O004736,Tarjeta de débito,1
O004737,Tarjeta de crédito,6
O004738,Tarjeta de débito,1
O004739,Transferencia,1
O004740,Transferencia,1
O004741,Tarjeta de débito,1
O004742,Transferencia,1
O004743,PayPal,1
O004744,Transferencia,1
O004745,Tarjeta de crédito,4
O004746,Tarjeta de crédito,4
O004747,Tarjeta de débito,1
O004748,Tarjeta de débito,1
O004749,Tarjeta de débito,1
O004750,Tarjeta de crédito,9
O004751,Tarjeta de crédito,7
O004752,Tarjeta de crédito,7
O004753,Tarjeta de crédito,11
O004754,Tarjeta de débito,1
O004755,Transferencia,1
O004756,Transferencia,1
O004757,PayPal,1
O004758,Tarjeta de crédito,12
O004759,Transferencia,1
O004760,Transferencia,1
O004761,Tarjeta de crédito,3
O004762,Tarjeta de débito,1
O004763,PayPal,1
O004764,PayPal,1
O004765,Tarjeta de crédito,8
O004766,Transferencia,1
O004767,Transferencia,1
O004768,Transferencia,1
O004769,PayPal,1
O004770,PayPal,1
O004771,PayPal,1
O004772,Transferencia,1
O004773,PayPal,1
O004774,Tarjeta de crédito,7
O004775,PayPal,1
O004776,Tarjeta de débito,1
O004777,Tarjeta de crédito,3
O004778,Transferencia,1
O004779,Tarjeta de crédito,9
O004780,PayPal,1
O004781,Tarjeta de crédito,9
O004782,PayPal,1
O004783,Tarjeta de débito,1
O004784,PayPal,1
O004785,PayPal,1
O004786,Tarjeta de crédito,4
O004787,PayPal,1
O004788,PayPal,1
O004789,Transferencia,1
O004790,Tarjeta de débito,1
O004791,Transferencia,1
O004792,Transferencia,1
O004793,Tarjeta de crédito,9
O004794,Tarjeta de crédito,2
O004795,Tarjeta de crédito,1
O004796,PayPal,1
O004797,Tarjeta de crédito,7
O004798,Transferencia,1
O004799,Transferencia,1
O004800,PayPal,1
O004801,Transferencia,1
O004802,Tarjeta de débito,1
O004803,Tarjeta de crédito,6
O004804,PayPal,1
O004805,Transferencia,1
O004806,PayPal,1
O004807,Transferencia,1
O004808,Tarjeta de débito,1
O004809,Tarjeta de débito,1
O004810,Tarjeta de débito,1
O004811,Tarjeta de crédito,1
O004812,Tarjeta de débito,1
O004813,Transferencia,1
O004814,Transferencia,1
O004815,Tarjeta de débito,1
O004816,PayPal,1
O004817,PayPal,1
O004818,Tarjeta de débito,1
O004819,PayPal,1
O004820,Tarjeta de crédito,1
O004821,Tarjeta de crédito,6
O004822,Transferencia,1
O004823,PayPal,1
O004824,PayPal,1
O004825,PayPal,1
O004826,Tarjeta de crédito,6
O004827,Tarjeta de débito,1
O004828,Tarjeta de crédito,6
O004829,Tarjeta de crédito,4
O004830,Tarjeta de débito,1
O004831,Tarjeta de débito,1
O004832,Transferencia,1
O004833,PayPal,1
O004834,Transferencia,1
O004835,Transferencia,1
O004836,Tarjeta de crédito,6
O004837,PayPal,1
O004838,Tarjeta de débito,1
O004839,Tarjeta de crédito,6
O004840,PayPal,1
O004841,Transferencia,1
O004842,Tarjeta de crédito,5
O004843,Tarjeta de débito,1
O004844,PayPal,1
O004845,Tarjeta de crédito,12
O004846,Tarjeta de crédito,9
O004847,Tarjeta de crédito,9
O004848,PayPal,1
O004849,Tarjeta de crédito,9
O004850,Tarjeta de débito,1
O004851,PayPal,1
O004852,PayPal,1
O004853,PayPal,1
O004854,Tarjeta de crédito,10
O004855,Tarjeta de débito,1
O004856,Transferencia,1
O004857,PayPal,1
O004858,Transferencia,1
O004859,Tarjeta de crédito,6
O004860,PayPal,1
O004861,Tarjeta de débito,1
O004862,Tarjeta de débito,1
O004863,PayPal,1
O004864,Tarjeta de débito,1
O004865,Tarjeta de crédito,1
O004866,Transferencia,1
O004867,PayPal,1
O004868,Transferencia,1
O004869,Tarjeta de crédito,11
O004870,Tarjeta de crédito,12
O004871,Tarjeta de débito,1
O004872,Tarjeta de crédito,12
O004873,Tarjeta de débito,1
O004874,Tarjeta de débito,1
O004875,PayPal,1
O004876,PayPal,1
O004877,Transferencia,1
O004878,Tarjeta de crédito,12
O004879,Tarjeta de crédito,1
O004880,PayPal,1
O004881,Tarjeta de débito,1
O004882,Transferencia,1
O004883,Tarjeta de débito,1
O004884,Transferencia,1
O004885,Tarjeta de débito,1
O004886,Tarjeta de crédito,11
O004887,Tarjeta de crédito,6
O004888,Tarjeta de crédito,11
O004889,Transferencia,1
O004890,Tarjeta de crédito,2
O004891,Tarjeta de crédito,11
O004892,Transferencia,1
O004893,Transferencia,1
O004894,PayPal,1
O004895,Transferencia,1
O004896,Transferencia,1
O004897,Tarjeta de crédito,10
O004898,PayPal,1
O004899,Tarjeta de crédito,4
O004900,Transferencia,1
O004901,Tarjeta de débito,1
O004902,Tarjeta de crédito,5
O004903,Tarjeta de crédito,9
O004904,Tarjeta de débito,1
O004905,Transferencia,1
O004906,Transferencia,1
O004907,Tarjeta de crédito,10
O004908,PayPal,1
O004909,Tarjeta de débito,1
O004910,Tarjeta de débito,1
O004911,Tarjeta de crédito,11
O004912,Transferencia,1
O004913,PayPal,1
O004914,Tarjeta de crédito,9
O004915,PayPal,1
O004916,Tarjeta de débito,1
O004917,PayPal,1
O004918,Tarjeta de crédito,10
O004919,Tarjeta de crédito,6
O004920,Transferencia,1
O004921,Tarjeta de débito,1
O004922,Tarjeta de crédito,5
O004923,Tarjeta de débito,1
O004924,Tarjeta de crédito,12
O004925,Tarjeta de crédito,5
O004926,Transferencia,1
O004927,Tarjeta de débito,1
O004928,Tarjeta de crédito,1
O004929,Tarjeta de débito,1
O004930,Transferencia,1
O004931,Transferencia,1
O004932,PayPal,1
O004933,Tarjeta de crédito,8
O004934,Tarjeta de crédito,5
O004935,Tarjeta de crédito,2
O004936,Tarjeta de débito,1
O004937,Tarjeta de crédito,12
O004938,Tarjeta de débito,1
O004939,Tarjeta de crédito,3
O004940,PayPal,1
O004941,Tarjeta de débito,1
O004942,PayPal,1
O004943,Tarjeta de crédito,1
O004944,PayPal,1
O004945,Tarjeta de crédito,8
O004946,Tarjeta de crédito,1
O004947,Tarjeta de débito,1
O004948,Transferencia,1
O004949,Tarjeta de crédito,4
O004950,Transferencia,1
O004951,Transferencia,1
O004952,PayPal,1
O004953,Transferencia,1
O004954,Tarjeta de crédito,10
O004955,Transferencia,1
O004956,PayPal,1
O004957,Tarjeta de débito,1
O004958,Tarjeta de débito,1
O004959,Tarjeta de crédito,11
O004960,Tarjeta de débito,1
O004961,Tarjeta de crédito,10
O004962,Transferencia,1
O004963,Tarjeta de crédito,4
O004964,PayPal,1
O004965,Transferencia,1
O004966,PayPal,1
O004967,Tarjeta de débito,1
O004968,PayPal,1
O004969,Tarjeta de crédito,3
O004970,Tarjeta de crédito,6
O004971,Transferencia,1
O004972,Transferencia,1
O004973,Transferencia,1
O004974,Transferencia,1
O004975,PayPal,1
O004976,Tarjeta de débito,1
O004977,Tarjeta de crédito,10
O004978,PayPal,1
O004979,PayPal,1
O004980,Transferencia,1
O004981,Tarjeta de débito,1
O004982,PayPal,1
