order_id,customer_id,order_date,delivery_date,order_total
O000318,C00347,2024-06-29 06:25:20.039244,2024-07-05 06:25:20.039244,484.93
O000319,C00337,2025-08-05 23:47:09.358135,2025-08-10 23:47:09.358135,133.35
O000320,C00776,2026-05-05 11:35:14.412108,2026-05-13 11:35:14.412108,47.44
O000321,C00006,2026-03-15 21:25:04.817793,2026-03-22 21:25:04.817793,406.1
O000322,C00144,2025-02-15 19:27:25.041643,2025-02-16 19:27:25.041643,577.94
O000323,C00960,2025-08-02 21:16:06.428654,2025-08-03 21:16:06.428654,239.8
O000324,C00668,2025-07-02 07:56:37.576944,2025-07-07 07:56:37.576944,91.15
O000325,C00442,2024-11-18 08:15:34.918741,2024-11-23 08:15:34.918741,138.9
O000326,C00800,2024-09-21 00:07:41.255278,2024-09-27 00:07:41.255278,568.82
O000327,C00456,2026-03-21 16:24:05.786448,2026-03-23 16:24:05.786448,66.32
O000328,C00214,2026-03-23 18:20:07.842004,2026-03-27 18:20:07.842004,339.89
O000329,C00853,2025-10-05 15:34:23.819119,2025-10-15 15:34:23.819119,116.72
O000330,C00845,2024-08-16 09:55:25.915527,2024-08-23 09:55:25.915527,144.32
O000331,C00421,2024-07-02 02:58:50.461333,2024-07-03 02:58:50.461333,551.12
O000332,C00877,2026-06-12 02:20:01.881387,2026-06-21 02:20:01.881387,170.86
O000333,C00634,2025-01-20 14:10:20.071140,2025-01-22 14:10:20.071140,312.76
O000334,C00458,2026-05-30 18:20:23.930566,2026-06-03 18:20:23.930566,287.31
O000335,C00924,2024-07-03 15:26:22.672056,2024-07-06 15:26:22.672056,358.53
O000336,C00492,2026-04-11 22:09:03.055028,2026-04-17 22:09:03.055028,418.6
O000337,C00725,2026-02-07 14:47:52.805807,2026-02-13 14:47:52.805807,94.86
O000338,C00816,2025-10-23 07:57:14.184313,2025-11-02 07:57:14.184313,503.73
O000339,C00543,2025-07-04 08:29:46.875362,2025-07-08 08:29:46.875362,195.06
O000340,C00042,2026-03-15 10:09:53.360621,2026-03-17 10:09:53.360621,297.54
O000341,C00889,2025-11-05 01:42:24.027453,2025-11-11 01:42:24.027453,187.46
O000342,C00098,2025-12-06 00:37:50.245328,2025-12-11 00:37:50.245328,88.9
O000343,C00037,2025-07-28 00:19:02.538037,2025-08-01 00:19:02.538037,101.35
O000344,C00464,2025-05-18 03:16:43.610369,2025-05-20 03:16:43.610369,443.52
O000345,C00838,2025-12-16 07:07:54.762754,2025-12-19 07:07:54.762754,454.78
O000346,C00058,2024-10-19 03:23:17.113959,2024-10-26 03:23:17.113959,445.18
O000347,C00514,2024-07-25 21:58:58.451798,2024-07-31 21:58:58.451798,115.38
O000348,C00489,2026-05-09 15:49:06.611907,2026-05-14 15:49:06.611907,566.92
O000349,C00250,2026-05-22 20:29:14.496049,2026-05-30 20:29:14.496049,857.83
O000350,C00164,2025-01-07 20:32:51.837595,2025-01-11 20:32:51.837595,220.65
O000351,C00023,2025-04-05 01:48:23.116243,2025-04-07 01:48:23.116243,122.88
O000352,C00768,2026-01-16 03:26:31.264900,2026-01-20 03:26:31.264900,562.31
O000353,C00135,2026-04-10 02:21:15.851749,2026-04-15 02:21:15.851749,357.57
O000354,C00158,2025-11-17 20:26:39.520906,2025-11-23 20:26:39.520906,214.63
O000355,C00659,2026-02-15 03:37:47.023569,2026-02-20 03:37:47.023569,590.37
O000356,C00962,2025-03-12 10:18:55.138129,2025-03-15 10:18:55.138129,215.88
O000357,C00015,2024-10-11 22:34:35.318249,2024-10-15 22:34:35.318249,980.97
O000358,C00322,2024-08-11 01:47:06.601127,2024-08-15 01:47:06.601127,63.72
O000359,C00075,2025-12-22 05:59:47.191019,2025-12-24 05:59:47.191019,11.34
O000360,C00998,2026-04-14 02:17:51.211770,2026-04-18 02:17:51.211770,344.89
O000361,C00052,2026-03-20 23:48:40.847724,2026-03-25 23:48:40.847724,255.29
O000362,C00198,2026-02-23 05:36:56.620657,2026-02-26 05:36:56.620657,306.68
O000363,C00004,2024-07-13 18:42:47.872666,2024-07-19 18:42:47.872666,413.58
O000364,C00618,2026-02-20 10:23:38.537343,2026-02-27 10:23:38.537343,99.67
O000365,C00266,2026-06-04 04:25:26.353449,2026-06-11 04:25:26.353449,512.47
O000366,C00280,2024-10-27 01:36:52.042877,2024-11-01 01:36:52.042877,629.04
O000367,C00539,2025-08-26 15:18:56.163301,2025-09-01 15:18:56.163301,449.16
O000368,C00406,2025-09-18 09:29:29.087464,2025-09-23 09:29:29.087464,193.86
O000369,C00325,2026-01-26 20:16:19.205154,2026-01-30 20:16:19.205154,482.93
O000370,C00088,2025-02-02 19:54:07.317037,2025-02-05 19:54:07.317037,581.02
O000371,C00343,2025-09-08 04:43:04.334754,2025-09-11 04:43:04.334754,266.21
O000372,C00253,2026-04-13 23:01:23.357610,2026-04-18 23:01:23.357610,301.69
O000373,C00985,2025-10-15 07:56:28.627491,2025-10-21 07:56:28.627491,805.96
O000374,C00537,2026-06-16 09:21:34.939063,2026-06-19 09:21:34.939063,545.33
O000375,C00405,2024-11-15 07:03:10.144489,2024-11-17 07:03:10.144489,385.97
O000376,C00762,2026-04-27 11:06:37.242239,2026-05-05 11:06:37.242239,67.22
O000377,C00603,2026-06-05 17:03:46.180334,2026-06-12 17:03:46.180334,545.75
O000378,C00683,2025-08-11 15:34:02.773611,2025-08-14 15:34:02.773611,365.17
O000379,C00385,2024-08-22 09:44:01.580021,2024-08-26 09:44:01.580021,253.14
O000380,C00409,2025-06-05 23:46:16.937160,2025-06-10 23:46:16.937160,326.38
O000381,C00638,2025-11-02 08:11:57.314721,2025-11-10 08:11:57.314721,135.28
O000382,C00413,2026-03-31 00:55:14.626875,2026-04-07 00:55:14.626875,247.98
O000383,C00165,2024-12-02 19:20:40.080321,2024-12-05 19:20:40.080321,582.0
O000384,C00807,2025-05-19 12:47:45.484051,2025-05-20 12:47:45.484051,297.51
O000385,C00127,2025-10-22 19:55:18.633234,2025-10-28 19:55:18.633234,31.66
O000386,C00188,2025-07-09 17:15:43.108226,2025-07-12 17:15:43.108226,341.06
O000387,C00890,2025-07-22 00:14:50.932119,2025-07-27 00:14:50.932119,109.54
O000388,C00225,2026-04-25 03:53:05.756877,2026-04-30 03:53:05.756877,228.46
O000389,C00652,2024-11-16 19:45:02.587704,2024-11-22 19:45:02.587704,265.25
O000390,C00927,2025-11-11 06:31:44.418523,2025-11-15 06:31:44.418523,478.5
O000391,C00763,2026-06-09 06:28:29.562726,2026-06-12 06:28:29.562726,258.51
O000392,C00310,2025-08-07 12:44:47.249209,2025-08-16 12:44:47.249209,420.74
O000393,C00125,2025-01-14 12:48:58.468339,2025-01-22 12:48:58.468339,239.1
O000394,C00557,2026-05-16 01:02:40.883205,2026-05-21 01:02:40.883205,287.92
O000395,C00964,2025-07-01 08:46:46.453155,2025-07-03 08:46:46.453155,258.65
O000396,C00225,2024-08-20 20:54:17.134902,2024-08-28 20:54:17.134902,203.25
O000397,C00626,2025-07-06 01:32:50.376030,2025-07-08 01:32:50.376030,458.36
O000398,C00622,2024-11-16 10:58:06.608764,2024-11-23 10:58:06.608764,491.39
O000399,C00908,2026-03-26 00:10:46.663892,2026-04-01 00:10:46.663892,710.24
O000400,C00639,2025-03-12 07:07:16.250877,2025-03-17 07:07:16.250877,191.19
O000401,C00328,2024-07-30 21:04:49.375478,2024-08-03 21:04:49.375478,434.8
O000402,C00549,2024-11-29 16:01:53.880714,2024-12-05 16:01:53.880714,442.03
O000403,C00307,2026-01-23 09:57:41.565624,2026-01-25 09:57:41.565624,324.52
O000404,C00522,2025-08-09 23:05:31.636178,2025-08-15 23:05:31.636178,686.65
O000405,C00557,2025-11-18 19:06:54.617640,2025-11-21 19:06:54.617640,136.8
O000406,C00797,2025-05-09 22:51:08.622232,2025-05-16 22:51:08.622232,420.19
O000407,C00061,2024-07-25 06:16:43.597195,2024-07-28 06:16:43.597195,492.79
O000408,C00642,2024-06-17 13:02:17.270740,2024-06-21 13:02:17.270740,510.7
O000409,C00970,2024-12-17 05:26:24.568796,2024-12-21 05:26:24.568796,214.75
O000410,C00994,2025-08-03 07:32:15.561244,2025-08-08 07:32:15.561244,165.0
O000411,C00086,2025-02-21 20:44:20.464972,2025-02-25 20:44:20.464972,644.7
O000412,C00440,2025-08-13 04:08:01.168619,2025-08-17 04:08:01.168619,160.16
O000413,C00641,2025-08-05 17:13:29.207439,2025-08-09 17:13:29.207439,94.88
O000414,C00615,2025-11-02 02:28:41.593326,2025-11-09 02:28:41.593326,257.19
O000415,C00462,2026-04-30 04:06:51.737710,2026-05-07 04:06:51.737710,364.26
O000416,C00735,2024-10-23 06:52:00.773726,2024-10-28 06:52:00.773726,394.65
O000417,C00869,2026-06-05 17:17:03.191764,2026-06-12 17:17:03.191764,492.45
O000418,C00999,2026-06-02 15:21:51.007485,2026-06-06 15:21:51.007485,212.08
O000419,C00908,2025-11-16 09:08:35.229021,2025-11-22 09:08:35.229021,43.33
O000420,C00012,2026-01-14 23:24:46.503390,2026-01-18 23:24:46.503390,251.98
O000421,C00709,2025-02-14 03:28:20.686686,2025-02-18 03:28:20.686686,683.0
O000422,C00996,2026-05-14 06:06:20.933165,2026-05-16 06:06:20.933165,329.63
O000423,C00093,2026-06-10 14:03:45.162348,2026-06-15 14:03:45.162348,438.77
O000424,C00057,2024-08-14 09:59:27.763575,2024-08-19 09:59:27.763575,603.91
O000425,C00891,2025-03-26 15:42:41.728667,2025-03-31 15:42:41.728667,491.65
O000426,C00194,2025-06-11 06:30:43.415373,2025-06-15 06:30:43.415373,376.54
O000427,C00809,2024-12-24 08:16:36.086922,2024-12-28 08:16:36.086922,549.07
O000428,C00561,2024-10-11 16:06:35.350928,2024-10-15 16:06:35.350928,363.89
O000429,C00642,2026-04-27 01:00:48.551556,2026-05-03 01:00:48.551556,346.12
O000430,C00094,2026-02-15 07:08:51.289761,2026-02-18 07:08:51.289761,37.92
O000431,C00393,2025-10-07 21:02:09.964731,2025-10-10 21:02:09.964731,427.94
O000432,C00952,2024-10-21 20:17:03.027393,2024-10-24 20:17:03.027393,436.35
O000433,C00386,2025-06-02 18:58:32.979133,2025-06-11 18:58:32.979133,308.85
O000434,C00965,2025-06-06 18:25:27.781939,2025-06-12 18:25:27.781939,371.88
O000435,C00976,2025-09-26 17:52:25.694022,2025-09-29 17:52:25.694022,98.49
O000436,C00690,2025-07-12 22:04:22.751126,2025-07-18 22:04:22.751126,269.85
O000437,C00446,2025-04-10 08:28:32.847225,2025-04-14 08:28:32.847225,268.32
O000438,C00951,2025-11-05 11:19:26.753124,2025-11-11 11:19:26.753124,601.23
O000439,C00751,2026-01-19 13:53:28.576722,2026-01-25 13:53:28.576722,398.9
O000440,C00591,2025-07-08 05:14:21.433440,2025-07-14 05:14:21.433440,191.82
O000441,C00702,2024-11-21 19:41:42.300837,2024-11-24 19:41:42.300837,273.87
O000442,C00195,2025-04-06 23:59:02.681618,2025-04-09 23:59:02.681618,123.39
O000443,C00751,2024-10-12 13:13:55.020909,2024-10-17 13:13:55.020909,703.25
O000444,C00610,2025-12-13 14:17:46.881793,2025-12-22 14:17:46.881793,165.35
O000445,C00809,2026-03-22 15:33:42.493163,2026-03-25 15:33:42.493163,219.06
O000446,C00084,2024-10-25 21:21:32.449338,2024-10-28 21:21:32.449338,490.56
O000447,C00150,2026-05-29 06:37:09.492735,2026-06-01 06:37:09.492735,578.21
O000448,C00550,2025-02-24 17:14:27.326147,2025-02-27 17:14:27.326147,521.28
O000449,C00814,2026-04-10 00:50:54.216472,2026-04-12 00:50:54.216472,313.3
O000450,C00805,2026-01-25 02:42:49.503964,2026-01-31 02:42:49.503964,167.96
O000451,C00795,2026-05-31 14:11:39.065414,2026-06-08 14:11:39.065414,132.64
O000452,C00202,2024-12-14 10:32:59.183756,2024-12-22 10:32:59.183756,158.36
O000453,C00602,2025-12-30 03:03:13.473004,2026-01-01 03:03:13.473004,617.01
O000454,C00312,2025-07-15 23:56:40.721008,2025-07-18 23:56:40.721008,488.62
O000455,C00881,2025-11-27 09:27:42.338637,2025-12-03 09:27:42.338637,251.32
O000456,C00665,2026-05-06 03:24:13.056845,2026-05-09 03:24:13.056845,369.57
O000457,C00698,2024-10-02 10:50:36.499448,2024-10-03 10:50:36.499448,312.03
O000458,C00024,2025-05-05 16:11:12.066518,2025-05-10 16:11:12.066518,454.44
O000459,C00764,2025-12-28 21:43:53.173415,2026-01-04 21:43:53.173415,643.39
O000460,C00843,2025-06-14 04:25:32.088032,2025-06-15 04:25:32.088032,919.35
O000461,C00288,2024-10-12 07:53:05.915352,2024-10-16 07:53:05.915352,505.73
O000462,C00240,2025-02-22 00:04:03.783971,2025-02-28 00:04:03.783971,477.57
O000463,C00388,2026-05-21 19:11:09.326250,2026-05-23 19:11:09.326250,397.65
O000464,C00537,2025-05-22 01:45:34.257705,2025-05-26 01:45:34.257705,191.58
O000465,C00444,2024-12-25 18:30:56.160892,2024-12-31 18:30:56.160892,443.28
O000466,C00086,2026-04-16 12:34:59.441840,2026-04-20 12:34:59.441840,328.49
O000467,C00334,2025-03-26 19:26:14.279705,2025-04-01 19:26:14.279705,124.02
O000468,C00423,2025-05-05 20:06:45.442567,2025-05-12 20:06:45.442567,428.44
O000469,C00670,2024-10-22 09:28:29.524356,2024-10-28 09:28:29.524356,241.59
O000470,C01000,2026-03-13 19:16:34.947991,2026-03-15 19:16:34.947991,63.72
O000471,C00240,2024-09-17 16:51:27.154285,2024-09-26 16:51:27.154285,564.17
O000472,C00569,2024-10-09 13:59:02.068356,2024-10-13 13:59:02.068356,249.42
O000473,C00714,2025-03-23 13:56:12.270221,2025-03-27 13:56:12.270221,591.5
O000474,C00198,2024-08-28 19:58:44.654382,2024-09-03 19:58:44.654382,142.32
O000475,C00892,2026-05-02 10:07:42.192516,2026-05-07 10:07:42.192516,259.76
O000476,C00627,2024-07-15 06:25:05.004577,2024-07-18 06:25:05.004577,549.22
O000477,C00764,2025-11-07 18:34:12.556252,2025-11-09 18:34:12.556252,371.23
O000478,C00594,2026-01-08 02:14:24.916231,2026-01-13 02:14:24.916231,363.58
O000479,C00056,2026-02-02 17:09:26.106353,2026-02-06 17:09:26.106353,270.51
O000480,C00153,2026-05-10 07:48:18.080674,2026-05-12 07:48:18.080674,478.02
O000481,C00851,2025-04-06 14:14:27.807322,2025-04-12 14:14:27.807322,109.54
O000482,C00012,2026-06-03 18:40:55.628626,2026-06-09 18:40:55.628626,178.88
O000483,C00759,2026-01-14 11:07:41.001584,2026-01-19 11:07:41.001584,198.43
O000484,C00377,2025-09-25 23:48:25.808278,2025-09-27 23:48:25.808278,583.98
O000485,C00266,2025-07-01 19:55:31.712809,2025-07-03 19:55:31.712809,236.54
O000486,C00825,2026-02-06 14:33:31.277222,2026-02-10 14:33:31.277222,612.56
O000487,C00993,2026-05-03 03:06:52.741265,2026-05-09 03:06:52.741265,305.63
O000488,C00148,2024-11-24 14:58:23.832026,2024-11-28 14:58:23.832026,392.7
O000489,C00024,2024-09-02 19:50:21.597762,2024-09-04 19:50:21.597762,393.09
O000490,C00032,2026-05-28 10:08:17.946752,2026-05-31 10:08:17.946752,170.33
O000491,C00424,2025-05-13 15:29:31.373955,2025-05-21 15:29:31.373955,543.42
O000492,C00473,2025-11-17 16:13:05.613631,2025-11-18 16:13:05.613631,646.73
O000493,C00808,2025-08-31 22:44:26.145808,2025-09-04 22:44:26.145808,995.89
O000494,C00493,2024-06-26 14:07:24.432250,2024-07-02 14:07:24.432250,109.54
O000495,C00333,2025-07-10 03:59:47.710720,2025-07-12 03:59:47.710720,11.34
O000496,C00056,2025-07-27 16:00:07.979733,2025-08-01 16:00:07.979733,185.7
O000497,C00517,2025-11-15 03:24:54.300138,2025-11-22 03:24:54.300138,248.61
O000498,C00673,2025-01-06 05:29:02.239603,2025-01-13 05:29:02.239603,434.71
O000499,C00460,2025-03-15 16:22:12.233736,2025-03-21 16:22:12.233736,472.38
O000500,C00869,2026-03-08 06:13:17.812696,2026-03-09 06:13:17.812696,514.83
O000501,C00409,2025-01-18 07:34:37.497795,2025-01-24 07:34:37.497795,576.46
O000502,C00975,2025-10-06 10:33:09.782520,2025-10-13 10:33:09.782520,176.32
O000503,C00948,2026-04-25 07:54:43.644081,2026-04-29 07:54:43.644081,81.24
O000504,C00926,2024-10-11 00:38:57.566681,2024-10-16 00:38:57.566681,298.51
O000505,C00556,2026-01-23 22:20:29.085953,2026-01-27 22:20:29.085953,234.3
O000506,C00800,2025-08-15 04:32:39.692065,2025-08-17 04:32:39.692065,688.04
O000507,C00666,2026-06-02 01:06:33.357884,2026-06-07 01:06:33.357884,374.39
O000508,C00703,2026-01-24 17:31:03.110443,2026-01-28 17:31:03.110443,455.33
O000509,C00127,2024-07-27 01:38:55.377782,2024-08-01 01:38:55.377782,473.28
O000510,C00999,2024-07-09 13:39:58.589033,2024-07-15 13:39:58.589033,23.35
O000511,C00100,2026-04-27 00:10:37.894642,2026-05-01 00:10:37.894642,245.39
O000512,C00098,2024-12-12 01:40:27.200463,2024-12-14 01:40:27.200463,99.97
O000513,C00099,2026-01-22 21:02:30.432441,2026-01-28 21:02:30.432441,338.42
O000514,C00099,2025-06-01 01:16:44.509749,2025-06-04 01:16:44.509749,633.31
O000515,C00510,2026-04-12 15:46:28.499212,2026-04-15 15:46:28.499212,89.44
O000516,C00396,2026-06-13 13:46:00.388545,2026-06-17 13:46:00.388545,426.66
O000517,C00076,2026-05-24 10:57:30.131944,2026-05-25 10:57:30.131944,100.34
O000518,C00219,2025-07-02 06:41:57.014870,2025-07-07 06:41:57.014870,75.21
O000519,C00113,2026-01-24 09:08:32.828844,2026-02-04 09:08:32.828844,256.63
O000520,C00348,2026-04-23 11:54:40.140634,2026-04-24 11:54:40.140634,567.01
O000521,C00280,2026-01-27 08:58:27.539116,2026-01-28 08:58:27.539116,437.01
O000522,C00556,2026-03-18 12:09:47.220675,2026-03-25 12:09:47.220675,722.13
O000523,C00661,2026-05-06 17:50:26.601699,2026-05-09 17:50:26.601699,172.59
O000524,C00027,2026-01-02 12:14:59.799186,2026-01-10 12:14:59.799186,115.74
O000525,C00443,2025-05-18 12:22:10.443299,2025-05-25 12:22:10.443299,464.21
O000526,C00181,2025-02-25 05:00:36.620667,2025-03-02 05:00:36.620667,230.46
O000527,C00899,2025-09-10 10:16:32.845427,2025-09-15 10:16:32.845427,183.04
O000528,C00062,2026-04-26 20:23:14.718575,2026-04-27 20:23:14.718575,27.37
O000529,C00970,2024-10-06 05:59:27.341231,2024-10-12 05:59:27.341231,39.38
O000530,C00897,2025-01-27 20:34:02.823580,2025-02-02 20:34:02.823580,555.0
O000531,C00929,2024-11-20 05:38:01.798702,2024-11-23 05:38:01.798702,604.51
O000532,C00294,2025-02-14 09:47:36.007646,2025-02-20 09:47:36.007646,70.2
O000533,C00128,2026-05-21 07:13:46.692551,2026-05-28 07:13:46.692551,63.13
O000534,C00173,2024-11-07 20:30:24.785408,2024-11-12 20:30:24.785408,130.93
O000535,C00879,2025-09-14 12:24:30.634862,2025-09-16 12:24:30.634862,321.88
O000536,C00054,2026-06-01 18:57:18.067985,2026-06-06 18:57:18.067985,416.25
O000537,C00545,2025-06-26 20:24:39.612068,2025-06-28 20:24:39.612068,296.28
O000538,C00642,2025-09-27 07:59:45.530139,2025-10-01 07:59:45.530139,718.05
O000539,C00030,2024-08-23 18:15:03.722582,2024-08-28 18:15:03.722582,289.09
O000540,C00249,2026-03-18 05:20:33.207247,2026-03-23 05:20:33.207247,202.85
O000541,C00759,2024-08-24 15:52:00.665459,2024-08-26 15:52:00.665459,274.43
O000542,C00563,2024-09-19 15:18:30.090662,2024-09-25 15:18:30.090662,267.69
O000543,C00168,2024-08-28 06:43:14.748929,2024-09-01 06:43:14.748929,1023.4
O000544,C00066,2025-07-13 06:41:23.620810,2025-07-16 06:41:23.620810,75.61
O000545,C00875,2025-05-20 12:37:13.017864,2025-05-21 12:37:13.017864,70.05
O000546,C00516,2024-07-18 00:25:52.671953,2024-07-24 00:25:52.671953,322.65
O000547,C00310,2025-09-16 02:38:10.607028,2025-09-26 02:38:10.607028,304.83
O000548,C00062,2026-01-15 23:16:38.293162,2026-01-22 23:16:38.293162,285.53
O000549,C00016,2024-08-02 08:58:23.581330,2024-08-04 08:58:23.581330,372.88
O000550,C00166,2024-12-13 01:31:00.452966,2024-12-17 01:31:00.452966,404.05
O000551,C00773,2024-07-05 10:10:01.838076,2024-07-14 10:10:01.838076,345.54
O000552,C00173,2025-02-11 13:39:51.416411,2025-02-13 13:39:51.416411,161.37
O000553,C00404,2025-11-14 16:24:37.896447,2025-11-18 16:24:37.896447,776.91
O000554,C00671,2025-12-22 15:44:12.407998,2025-12-29 15:44:12.407998,456.8
O000555,C00977,2025-11-02 13:15:36.079911,2025-11-08 13:15:36.079911,1126.0
O000556,C00610,2026-03-17 11:47:55.070316,2026-03-21 11:47:55.070316,414.18
O000557,C00549,2025-04-05 01:29:21.645541,2025-04-08 01:29:21.645541,665.87
O000558,C00662,2024-09-22 07:19:51.597663,2024-09-27 07:19:51.597663,541.63
O000559,C00113,2025-09-14 03:18:47.363171,2025-09-21 03:18:47.363171,299.1
O000560,C00514,2026-05-28 04:06:19.592026,2026-06-01 04:06:19.592026,183.1
O000561,C00829,2024-12-30 08:02:48.857232,2025-01-01 08:02:48.857232,299.06
O000562,C00300,2025-12-19 00:05:57.218734,2025-12-23 00:05:57.218734,163.43
O000563,C00755,2025-09-23 19:43:23.782839,2025-09-27 19:43:23.782839,104.42
O000564,C00171,2024-10-12 00:00:39.832666,2024-10-15 00:00:39.832666,557.82
O000565,C00879,2025-11-05 23:24:33.654456,2025-11-09 23:24:33.654456,60.63
O000566,C00748,2024-07-10 19:28:02.208078,2024-07-15 19:28:02.208078,625.7
O000567,C00700,2025-01-01 03:22:32.532356,2025-01-03 03:22:32.532356,432.05
O000568,C00003,2025-08-23 18:21:21.910797,2025-08-29 18:21:21.910797,256.56
O000569,C00934,2026-05-24 22:37:38.694493,2026-05-26 22:37:38.694493,608.76
O000570,C00952,2025-11-24 15:45:09.549740,2025-11-28 15:45:09.549740,419.71
O000571,C00790,2024-10-29 16:19:36.670890,2024-10-30 16:19:36.670890,403.58
O000572,C00113,2026-02-13 19:59:37.427398,2026-02-19 19:59:37.427398,149.21
O000573,C00830,2024-06-27 04:23:43.037241,2024-07-03 04:23:43.037241,258.42
O000574,C00749,2026-03-16 08:20:12.975666,2026-03-18 08:20:12.975666,311.48
O000575,C00751,2024-06-28 01:19:58.236435,2024-07-05 01:19:58.236435,312.97
O000576,C00203,2024-07-15 19:03:45.959887,2024-07-19 19:03:45.959887,244.12
O000577,C00557,2025-01-13 07:44:53.163511,2025-01-17 07:44:53.163511,324.76
O000578,C00519,2024-09-24 02:03:54.733573,2024-09-26 02:03:54.733573,284.72
O000579,C00504,2024-11-24 06:21:59.098750,2024-11-30 06:21:59.098750,551.19
O000580,C00254,2025-03-23 05:49:35.564389,2025-03-28 05:49:35.564389,275.79
O000581,C00770,2026-05-15 10:42:18.833603,2026-05-20 10:42:18.833603,501.52
O000582,C00780,2025-12-17 15:05:19.010587,2025-12-21 15:05:19.010587,191.0
O000583,C00854,2026-04-26 15:48:47.506644,2026-05-01 15:48:47.506644,396.13
O000584,C00618,2025-08-26 10:31:32.794617,2025-08-27 10:31:32.794617,616.68
O000585,C00812,2025-11-10 07:08:06.782300,2025-11-16 07:08:06.782300,281.49
O000586,C00214,2025-04-14 01:42:15.641834,2025-04-17 01:42:15.641834,268.2
O000587,C00832,2025-09-01 16:16:11.493491,2025-09-03 16:16:11.493491,278.12
O000588,C00771,2025-10-31 02:17:06.927207,2025-11-07 02:17:06.927207,304.05
O000589,C00181,2025-01-23 21:29:17.630635,2025-01-27 21:29:17.630635,424.41
O000590,C00327,2025-03-03 11:02:25.588954,2025-03-10 11:02:25.588954,398.54
O000591,C00860,2024-12-10 06:58:15.607988,2024-12-14 06:58:15.607988,173.38
O000592,C00798,2026-02-23 04:44:26.830128,2026-02-28 04:44:26.830128,397.04
O000593,C00750,2025-11-01 21:05:14.935355,2025-11-07 21:05:14.935355,95.36
O000594,C00163,2024-10-26 19:02:57.675730,2024-11-02 19:02:57.675730,276.06
